,Datetime,Open,High,Low,Close,Volume
0,2022-02-22T09:15:00,36833.0,37141.5,36833.0,37098.4,0
1,2022-02-22T09:16:00,37087.9,37132.05,37087.65,37123.85,0
2,2022-02-22T09:17:00,37121.45,37226.45,37121.45,37126.75,0
3,2022-02-22T09:18:00,37126.95,37126.95,37049.6,37065.55,0
4,2022-02-22T09:19:00,37061.4,37061.4,37012.0,37022.15,0
5,2022-02-22T09:20:00,37025.0,37033.5,36974.45,36989.8,0
6,2022-02-22T09:21:00,36995.75,37095.15,36986.25,37063.35,0
7,2022-02-22T09:22:00,37062.6,37081.65,37027.6,37063.9,0
8,2022-02-22T09:23:00,37068.95,37083.3,37024.75,37083.3,0
9,2022-02-22T09:24:00,37086.7,37086.7,37044.3,37051.4,0
10,2022-02-22T09:25:00,37050.65,37070.15,37017.2,37062.2,0
11,2022-02-22T09:26:00,37045.45,37065.4,37041.25,37045.65,0
12,2022-02-22T09:27:00,37048.25,37117.0,37024.1,37117.0,0
13,2022-02-22T09:28:00,37111.3,37120.8,37082.65,37092.1,0
14,2022-02-22T09:29:00,37097.35,37097.35,37057.75,37064.65,0
15,2022-02-22T09:30:00,37065.15,37097.75,37027.1,37091.45,0
16,2022-02-22T09:31:00,37095.2,37142.25,37078.95,37132.6,0
17,2022-02-22T09:32:00,37130.65,37161.55,37127.3,37142.6,0
18,2022-02-22T09:33:00,37146.9,37161.7,37134.25,37135.6,0
19,2022-02-22T09:34:00,37137.35,37137.35,37105.0,37115.25,0
20,2022-02-22T09:35:00,37113.8,37122.55,37085.8,37085.8,0
21,2022-02-22T09:36:00,37090.5,37110.8,37058.8,37092.4,0
22,2022-02-22T09:37:00,37095.15,37107.5,37086.05,37098.15,0
23,2022-02-22T09:38:00,37094.5,37099.35,37020.4,37020.4,0
24,2022-02-22T09:39:00,37024.9,37040.05,36991.1,37003.25,0
25,2022-02-22T09:40:00,36998.1,36999.45,36974.15,36980.95,0
26,2022-02-22T09:41:00,36982.5,37003.7,36971.6,36988.95,0
27,2022-02-22T09:42:00,36988.05,36998.25,36970.1,36998.25,0
28,2022-02-22T09:43:00,36993.35,37050.65,36986.3,37024.4,0
29,2022-02-22T09:44:00,37022.7,37025.5,36993.15,37015.6,0
30,2022-02-22T09:45:00,37011.3,37020.25,36986.75,37003.35,0
31,2022-02-22T09:46:00,37014.6,37072.75,37014.6,37060.45,0
32,2022-02-22T09:47:00,37062.0,37062.0,37026.0,37034.65,0
33,2022-02-22T09:48:00,37032.7,37050.45,37019.65,37027.25,0
34,2022-02-22T09:49:00,37030.0,37033.5,37013.05,37027.35,0
35,2022-02-22T09:50:00,37023.65,37059.45,37023.65,37045.85,0
36,2022-02-22T09:51:00,37041.9,37044.25,37014.2,37039.85,0
37,2022-02-22T09:52:00,37043.6,37083.2,37042.6,37077.4,0
38,2022-02-22T09:53:00,37078.75,37108.35,37078.75,37095.2,0
39,2022-02-22T09:54:00,37096.7,37096.7,37067.15,37067.15,0
40,2022-02-22T09:55:00,37065.75,37095.55,37044.8,37090.75,0
41,2022-02-22T09:56:00,37088.6,37105.95,37084.55,37096.65,0
42,2022-02-22T09:57:00,37095.8,37135.6,37092.1,37108.5,0
43,2022-02-22T09:58:00,37112.4,37138.0,37112.4,37127.55,0
44,2022-02-22T09:59:00,37132.95,37149.55,37127.1,37130.85,0
45,2022-02-22T10:00:00,37126.15,37147.3,37107.25,37112.8,0
46,2022-02-22T10:01:00,37108.1,37134.4,37104.15,37118.65,0
47,2022-02-22T10:02:00,37119.2,37123.55,37109.85,37115.3,0
48,2022-02-22T10:03:00,37113.65,37116.1,37097.5,37105.3,0
49,2022-02-22T10:04:00,37106.15,37173.95,37097.75,37170.65,0
50,2022-02-22T10:05:00,37171.0,37258.35,37171.0,37201.6,0
51,2022-02-22T10:06:00,37198.55,37209.7,37191.55,37191.55,0
52,2022-02-22T10:07:00,37192.5,37194.6,37143.9,37149.4,0
53,2022-02-22T10:08:00,37147.6,37149.3,37108.2,37131.35,0
54,2022-02-22T10:09:00,37131.9,37134.5,37101.2,37118.0,0
55,2022-02-22T10:10:00,37117.35,37117.4,37074.2,37090.25,0
56,2022-02-22T10:11:00,37086.85,37086.95,37061.5,37068.6,0
57,2022-02-22T10:12:00,37069.15,37087.75,37052.05,37084.2,0
58,2022-02-22T10:13:00,37084.4,37093.75,37058.1,37091.2,0
59,2022-02-22T10:14:00,37091.2,37104.8,37085.9,37101.45,0
60,2022-02-22T10:15:00,37099.3,37146.35,37078.4,37146.35,0
61,2022-02-22T10:16:00,37141.6,37153.55,37122.6,37131.7,0
62,2022-02-22T10:17:00,37130.55,37147.85,37128.5,37145.95,0
63,2022-02-22T10:18:00,37139.05,37159.3,37139.05,37144.7,0
64,2022-02-22T10:19:00,37141.4,37143.35,37118.95,37125.65,0
65,2022-02-22T10:20:00,37123.35,37137.5,37110.9,37134.6,0
66,2022-02-22T10:21:00,37136.2,37164.65,37135.6,37147.5,0
67,2022-02-22T10:22:00,37151.65,37194.1,37151.65,37173.25,0
68,2022-02-22T10:23:00,37180.05,37205.65,37173.95,37205.65,0
69,2022-02-22T10:24:00,37207.4,37207.4,37171.8,37190.95,0
70,2022-02-22T10:25:00,37190.2,37195.25,37176.85,37178.6,0
71,2022-02-22T10:26:00,37172.9,37172.9,37150.45,37167.75,0
72,2022-02-22T10:27:00,37166.9,37171.05,37156.1,37160.45,0
73,2022-02-22T10:28:00,37158.8,37169.7,37150.95,37162.5,0
74,2022-02-22T10:29:00,37159.7,37168.55,37147.15,37167.95,0
75,2022-02-22T10:30:00,37168.75,37188.15,37168.75,37175.0,0
76,2022-02-22T10:31:00,37174.2,37178.5,37133.2,37145.6,0
77,2022-02-22T10:32:00,37146.4,37146.95,37129.2,37137.8,0
78,2022-02-22T10:33:00,37136.0,37144.7,37097.25,37139.75,0
79,2022-02-22T10:34:00,37138.1,37156.55,37131.85,37151.0,0
80,2022-02-22T10:35:00,37144.35,37146.85,37117.4,37119.0,0
81,2022-02-22T10:36:00,37122.45,37122.45,37097.1,37111.6,0
82,2022-02-22T10:37:00,37115.25,37149.5,37108.35,37131.0,0
83,2022-02-22T10:38:00,37129.2,37138.05,37108.1,37138.05,0
84,2022-02-22T10:39:00,37139.5,37145.25,37123.4,37131.9,0
85,2022-02-22T10:40:00,37126.35,37144.5,37121.35,37141.85,0
86,2022-02-22T10:41:00,37139.75,37141.4,37123.3,37129.5,0
